l1Pt,l1Eta,l1Phi,l1E,l2Pt,l2Eta,l2Phi,l2E
32.48547,1.40634,1.13252,70.26680,36.09840,0.18762,-2.01137,36.73561
79.91464,-0.10269,-0.18044,80.33641,38.48022,-1.29355,-1.01750,75.42154
7.79704,1.10208,3.03602,13.03122,10.63361,5.40372,-0.77593,1181.58813
41.43782,-1.40700,-0.65517,89.68314,37.81962,-1.31999,2.34833,75.83820
41.62799,-2.09698,-0.23181,172.01387,40.78782,-2.22077,2.97750,190.13084
31.36652,-1.71115,-2.91385,89.64491,20.56572,-3.88450,1.07212,500.39874
32.79147,-2.54217,0.61606,209.63374,36.98479,-1.59215,-2.50621,94.64015
37.97218,2.19666,-2.35490,172.88976,32.49768,0.96664,1.48630,48.90007
38.79538,-0.92580,1.59375,56.64330,23.29047,0.63756,-1.59596,28.18654
21.16476,2.81801,-1.67223,177.81860,41.55954,4.32362,1.76773,1568.33838
32.30343,-5.02945,-0.09174,2468.88379,39.39815,-3.73142,2.06312,822.67883
30.84126,0.63558,-0.45382,37.28305,33.50181,-0.76842,-3.13318,43.88906
21.35070,1.01180,-1.28637,33.24415,38.97699,-0.74712,2.13140,50.37070
33.26110,-1.59441,0.43728,85.28865,7.94102,-4.71779,-2.43726,444.41898
20.76274,2.46270,-0.63797,122.72482,19.61480,-0.17219,2.62211,19.90631
24.47805,3.68263,3.05133,486.81989,29.06712,3.69401,-0.10170,584.69464
34.54874,-3.03060,-1.10022,358.58197,43.33926,-3.08431,1.93344,474.52554
53.23676,2.11421,2.45655,223.69504,20.33127,3.51515,-0.14200,342.08072
40.44656,3.30373,0.03591,551.09778,41.84868,3.10294,2.80674,466.78418
6.71326,0.57767,-0.98235,7.86487,5.98062,-4.51060,2.50973,272.08102
31.70121,-1.00709,2.31382,49.18307,35.81641,-2.17936,-0.52151,160.34526
38.84430,-1.55406,-2.35221,95.98455,33.52774,-0.49521,1.01585,37.72346
24.63424,1.47124,-2.38101,56.46493,42.08252,2.99645,0.33068,422.17892
24.73181,-3.54926,-1.76782,430.53732,29.84538,-5.48266,1.02093,3588.74756
38.36507,2.10803,1.72751,160.24040,43.31521,1.93814,-1.33334,153.54813
40.54448,1.54038,-1.37389,98.94157,14.54901,-0.72370,2.43229,18.52816
15.40022,-1.88198,1.55583,51.73536,11.56234,1.72436,-0.70480,33.45687
20.34556,4.75752,-2.55953,1184.77563,20.79105,2.12654,-0.23802,88.41484
23.85188,0.29639,-1.08739,24.90722,82.36151,0.66548,1.02067,101.28233
18.49419,1.33167,0.27243,37.46368,27.84067,3.71509,2.79861,571.94073
10.30416,2.87095,-1.62802,91.24523,26.13016,-0.41870,-2.17170,28.45426
8.46689,-5.22474,0.84209,786.65289,1.70205,0.86613,2.46172,2.38140
31.34318,-3.28907,1.44496,420.86432,31.01984,-4.84285,-1.64012,1967.25171
16.78017,2.04225,0.29131,65.75871,26.64154,4.55664,-2.81810,1269.11841
15.94954,-1.42526,-1.30135,35.08394,26.46305,-3.73487,2.05705,554.48761
6.70183,-1.05156,-1.52109,10.76146,10.32218,3.52505,3.01449,175.39894
26.17286,-2.79910,-1.21003,215.80515,25.55387,-0.76534,1.78527,33.41035
32.05315,-3.07569,0.40508,347.95374,29.28181,-4.24475,-2.88227,1021.23792
40.73990,1.27634,2.68553,78.67982,40.26207,1.30681,-0.26444,79.82059
12.94196,0.81374,2.32504,17.46865,59.95942,-1.10294,0.00479,100.27959
14.50160,3.45611,1.82691,230.03258,16.44374,0.21279,-2.63923,16.81742
21.11183,0.74737,0.84733,27.28765,14.35575,3.70674,-2.03217,292.46603
40.38111,-1.52306,1.32345,97.00121,38.09608,-1.48134,-1.55059,88.11954
35.18955,-3.86438,0.19624,839.17303,49.34212,-4.01279,-2.30630,1364.78613
24.75760,-3.01487,-2.97249,252.96671,16.06706,-0.67639,-0.27672,19.88473
28.36990,-0.45276,-2.44382,31.32766,46.63525,0.48578,0.83388,52.24675
28.27580,0.93199,0.83148,41.47116,38.76141,2.23987,-2.37423,184.08977
35.45981,2.88047,2.28577,316.98730,46.23486,2.20287,-1.48291,211.78796
37.51249,-3.44301,-0.38090,587.31036,29.23490,-2.15746,2.77774,128.11806
42.26518,4.19946,1.24406,1408.81763,45.51461,3.93294,-1.80791,1162.36377
39.21097,-3.12215,-0.31358,445.81174,40.35012,-2.85075,2.84825,350.21078
41.77557,3.33206,-1.69603,585.52124,29.75122,4.33503,2.00829,1135.60974
29.34626,0.09805,-3.05089,29.48743,32.00276,1.61759,0.05259,83.83605
36.01668,-0.44893,-2.79669,39.70744,40.35653,-1.13678,0.16804,69.36401
28.08894,-2.21599,-0.17845,130.32649,29.92653,-0.47780,2.98771,33.40802
40.67365,-3.82063,-1.00842,928.47192,38.11405,-4.35333,1.82535,1481.67505
39.21925,-0.76628,-2.64548,51.30826,31.69836,0.28584,1.03010,33.00212
29.09136,-3.29066,0.90090,391.24612,55.12002,-3.82397,-2.71495,1262.45227
21.67690,1.79707,-2.67615,67.17385,51.76004,3.09438,0.31618,572.43848
51.82526,1.96089,-2.61539,187.77341,42.10786,1.13799,0.27120,72.44576
26.01969,-1.76638,2.77790,78.32708,13.99320,0.99721,0.04411,21.54691
38.25637,-1.18466,0.35163,68.39137,38.11114,-1.82299,-2.72955,121.03886
32.60299,3.71580,-3.01510,670.24915,32.35870,2.40295,0.13948,180.33800
34.94535,-2.12125,-2.96696,147.84386,29.34384,-3.46402,0.03793,469.15512
8.11119,0.43943,-1.90508,8.90699,21.78098,-3.15307,1.72220,255.38882
32.27552,1.44848,2.71720,72.48358,29.09192,3.08674,-0.49403,319.30023
24.44162,1.72916,2.57777,71.04374,29.78189,3.64128,-0.87420,568.34241
46.53857,3.70555,-1.23979,946.98560,35.60557,3.32437,1.46160,495.22824
31.99772,2.03821,0.73906,124.90501,44.10027,2.78887,-2.10956,359.95010
39.97663,-0.81898,-0.49530,54.14979,31.34789,0.31531,2.58294,32.91919
30.41794,1.89285,-1.00276,103.25191,28.69577,0.21652,2.24419,29.37106
81.11678,0.90548,1.74413,116.70544,42.31483,1.02897,-3.09218,66.76347
49.20009,-3.33961,-1.65943,694.79041,48.23469,-2.41101,1.54342,270.95752
34.78617,0.92138,-1.41507,50.62667,43.40527,0.42886,1.60090,47.45835
35.31475,-2.06149,-0.70572,140.99287,39.26483,-1.24899,2.63125,74.08544
31.02026,-1.46452,1.33362,70.67440,50.68611,-1.04882,-2.32817,81.21530
18.20690,-0.80521,2.54748,24.43512,26.83002,-3.31962,-1.18304,371.40961
29.34810,3.33678,-1.68003,413.27856,35.12163,4.85441,0.78348,2253.27124
30.63462,1.08486,-1.15244,50.50062,69.66527,0.22625,0.55134,71.45597
21.38733,0.18164,-3.04467,21.74111,52.40918,1.74724,-0.63492,154.94710
16.54435,-1.75004,1.04260,49.04261,78.97890,-0.80854,-1.71251,106.23229
18.38439,0.98935,-0.74560,28.14009,72.94865,-0.38778,1.12833,78.50262
38.28884,2.62759,1.36269,266.34848,38.90148,1.84989,-2.04180,126.74876
36.18768,1.87419,0.87244,120.66828,40.47782,1.45459,-2.27122,91.40308
38.31243,-1.57362,2.00605,96.38177,40.11917,-1.63485,-1.15153,106.79080
28.11000,0.11570,-0.86193,28.29838,33.89917,1.62674,2.25126,89.55882
19.86421,4.19278,-2.54398,657.71936,27.31765,1.88588,0.63635,92.11322
35.29441,-1.92424,-2.17911,123.45801,37.62289,-1.02237,1.28302,59.05876
36.11965,-2.79937,-2.82630,297.90027,39.28086,-1.90813,-0.21976,135.29980
35.70587,-0.97205,-1.09358,53.94558,59.63961,-0.20227,0.56024,60.86376
18.52965,0.31099,-2.19462,19.43295,67.88513,1.49306,1.55394,158.69484
26.80371,-3.56221,0.55497,472.67648,28.40059,-5.41750,-2.61111,3199.60986
41.74907,-3.48926,2.81928,684.52051,35.74168,-3.02099,-0.29558,367.43005
34.40697,0.44033,-2.92967,37.79679,44.69907,1.36694,1.13434,93.38145
30.44543,-1.80208,-0.42388,94.79501,35.73981,-3.23791,2.23915,456.03210
26.16142,4.08171,2.57831,775.20587,83.61909,3.48792,0.76940,1369.19006
21.80063,3.30133,-1.99814,296.33224,34.76527,1.33326,0.33063,70.52116
17.51564,-0.40700,-0.09442,18.98647,40.36361,1.60195,-2.29728,104.22257
7.07936,2.54778,-3.00579,45.50945,7.89214,-2.10836,0.27841,32.97388
19.78563,3.58087,0.29393,355.47595,12.74988,1.15977,-2.49867,22.32991
31.33212,0.59966,1.48718,37.13644,43.30362,-0.30532,-1.71207,45.33775
36.04346,2.14811,0.89286,156.52528,42.06323,1.63138,-2.15471,111.60612
30.38693,-3.78062,0.26140,666.47760,56.81666,-3.01794,2.45684,582.31714
30.68639,-0.93361,-1.91900,45.06001,37.06657,-2.18008,1.54579,166.05914
22.94694,-0.62326,0.51003,27.55005,18.24986,-3.19002,-2.39647,222.01003
31.41624,-2.82385,-0.41915,265.48199,32.77995,-4.09455,2.99147,983.87189
35.18587,2.22330,-2.64634,164.42403,30.36768,3.68009,0.17584,602.41895
37.57883,1.33558,1.03430,76.38273,33.15989,2.34515,-2.04173,174.59727
26.19933,-1.32226,0.86700,52.64005,56.91224,-1.87046,-2.70832,189.10086
25.47616,1.94254,1.20956,90.69250,20.58731,4.26192,-1.97134,730.44171
36.67539,-0.80331,3.08842,49.15912,38.97952,-1.63231,-0.48988,103.51305
44.48625,1.58494,-0.99626,113.08292,39.03802,1.64308,2.32635,104.70866
36.44497,-2.21422,0.02373,168.80371,28.51748,-0.83478,3.01934,39.04427
35.72882,2.81398,-2.72941,298.98206,48.85973,2.75317,-0.12297,384.91595
22.09937,-4.37902,-0.98314,881.46259,45.21869,-2.31412,-1.69090,230.95143
22.93872,-1.91478,-2.83706,79.51464,21.09782,-4.30309,0.31959,780.00275
31.74662,4.40886,0.85796,1304.59106,35.60459,3.11379,-2.27156,401.45392
19.81323,-2.94613,-0.87715,189.06468,23.80149,-0.38383,2.15956,25.57636
31.96715,2.18428,-0.84496,143.80099,33.45743,0.97049,1.72731,50.48953
30.14702,5.01020,2.79153,2260.13745,32.18563,3.49860,-0.42031,532.66010
53.83252,1.47073,1.26903,123.33521,51.76677,2.79581,1.02263,425.44278
29.42222,-0.84308,1.84273,40.51278,31.95658,-1.44048,-1.21041,71.25572
38.14752,-3.70355,-1.69001,774.69659,41.92107,-3.35517,1.54147,601.25995
14.48710,-5.82410,2.39402,2450.91675,12.81123,-2.31666,-0.86925,65.59590
15.04752,3.87319,1.97884,362.01471,17.12196,0.74964,-1.01847,22.16251
32.96120,1.81909,-2.05891,104.29571,44.33826,1.32153,1.16512,89.02837
30.18121,-0.96758,0.34420,45.44625,38.03828,-2.41706,2.72688,214.95461
34.78457,0.53642,1.02016,39.91032,39.35384,0.93848,-2.53443,57.99389
40.24560,-0.67627,-2.32862,49.80473,29.82607,1.20662,-3.11357,54.30416
70.87923,0.03361,-0.62291,70.91927,52.74507,-1.12601,-1.08427,89.86835
30.78353,-2.37453,1.30886,166.83191,31.64599,-3.78711,-1.76537,698.60345
100.53062,-0.44590,0.68409,110.69123,35.57835,-1.48587,1.51675,82.63279
27.73462,1.08475,3.10509,45.71607,26.32809,-0.80516,-0.03053,35.33334
64.11922,3.40318,-0.09123,964.76245,31.35990,3.46183,2.11394,500.29373
20.08126,-0.14288,1.81249,20.28659,29.65001,1.45851,-1.21335,67.18877
30.35823,-0.01623,2.15938,30.36223,29.73975,1.67627,-1.48955,82.26995
41.83294,2.01034,-1.47107,158.96037,40.03809,1.21693,2.18178,73.52886
37.36854,0.67181,2.32933,46.12331,5.95951,-2.58557,-0.47397,39.76851
42.71632,0.00700,-1.19433,42.71737,41.50367,-0.88364,2.29234,58.78910
38.75125,1.77959,0.90467,118.11649,37.65194,1.68377,-2.35506,104.88833
16.83875,-0.99322,-0.16791,25.84997,15.80998,2.04876,1.95413,62.34794
27.17349,3.84421,1.04611,635.08527,34.67336,2.28834,-1.92587,172.67293
47.31744,-0.45373,-2.84919,52.27216,32.18904,0.06726,0.10818,32.26188
25.79590,-4.58006,-2.85304,1257.94409,25.35817,-2.52394,0.43502,159.22220
32.98206,-3.15071,0.76764,385.81390,49.20794,-3.04524,-2.53513,518.22314
32.62502,-1.71227,1.62197,93.33984,31.67356,-3.06377,-1.54973,339.77618
30.08622,0.34883,1.96615,31.93537,24.14368,-1.54700,-0.92847,59.27590
33.51500,0.44222,2.42878,36.84583,19.00338,2.45292,-1.10900,111.24857
33.78214,-1.27005,-0.57417,64.89296,54.19674,-1.61212,1.69037,141.26128
42.21015,-1.52935,-2.59173,101.97641,21.28371,0.05515,0.53797,21.31609
42.27859,-2.58290,-3.13255,281.38480,43.31575,-2.59317,-0.06042,291.23172
35.99420,1.54892,1.39473,88.52502,35.98516,0.44061,-1.80184,39.53505
17.29888,-1.11620,-1.62267,29.24154,10.74247,-4.62421,2.00002,547.49811
26.83790,-0.67988,2.60370,33.28329,32.81222,-2.32475,-0.60604,169.34285
25.96631,0.21104,-2.33943,26.54670,22.47640,2.61647,-1.49499,154.64220
17.99089,0.00237,0.45631,17.99094,94.74988,-0.15630,-2.04704,95.90955
18.78292,-0.13206,1.28224,18.94695,20.52991,-2.75698,-1.61689,162.34758
36.27602,-3.96475,-2.65643,956.34595,40.97503,-3.23847,0.79318,523.12860
34.59251,-1.24346,1.84832,64.96439,47.05808,-1.28771,-1.50886,91.77246
28.93837,-0.62277,-2.42266,34.73391,40.89819,-1.90342,0.37150,140.23637
33.58426,2.37493,-1.52404,182.08257,32.37569,1.52877,1.63008,78.17599
15.74084,-1.31595,2.44024,31.45428,21.69538,-4.26088,-0.98773,768.95575
5.42610,-0.21055,-2.68710,5.54681,57.28167,2.89679,-2.24384,520.43500
22.57830,4.46277,-1.56803,979.21039,20.18665,1.79779,2.35878,62.59814
38.54016,3.06933,1.39413,415.73312,45.97550,3.59146,-2.58232,834.78845
36.61097,2.31273,-1.22032,186.73305,45.08280,2.52860,2.44226,284.37482
34.38520,2.72385,-2.83243,263.12305,36.80614,3.72990,0.25958,767.38513
40.73333,2.82072,0.64953,343.14917,40.46925,3.11250,-2.39380,455.71899
36.28733,0.89627,0.70144,51.86412,19.93716,-1.00179,-2.37944,30.80659
69.02069,2.23306,2.43227,325.62430,19.01930,1.03672,0.15679,30.18893
27.10285,-1.79848,1.79065,84.09991,42.11602,-0.50750,-1.91077,47.65706
35.89815,4.08849,0.44319,1070.96045,22.95047,2.28369,-2.78418,113.77429
10.93675,2.54780,0.81650,70.30798,2.63065,-2.76152,-0.90903,20.89671
33.58485,-0.17983,-2.22813,34.12938,33.78808,1.06567,1.02399,54.85974
14.37768,2.19442,1.08000,65.31927,32.10725,-0.27088,-1.85315,33.29242
47.13626,-1.57004,-1.32020,118.19087,36.07991,-1.43079,1.82101,79.75703
35.94659,0.12657,-1.50184,36.23492,30.32557,1.41920,1.84791,66.34808
39.92804,2.80351,1.87626,330.66678,41.27892,3.03928,-1.29949,432.15024
25.28237,-2.25331,-2.51849,121.66134,59.38123,-2.85978,0.58261,520.03113
46.22177,1.62877,0.76926,122.34368,41.09692,1.56828,-3.12836,102.88191
35.95892,-2.37170,0.58248,194.33833,44.77456,-2.65384,-2.78170,319.66614
30.04571,-0.15798,-0.26168,30.42142,37.10089,1.11414,2.94398,62.61045
17.03310,3.46131,-3.09329,271.59464,9.35779,-0.34348,0.10342,9.91527
34.84964,1.34404,1.47436,71.35989,27.88233,2.88497,-1.85188,250.36748
24.11933,-1.38381,0.24387,51.14121,6.98393,2.32357,1.21686,36.00218
11.70455,1.28157,-2.72341,22.70625,14.47392,4.90033,0.86263,972.22516
9.86357,0.83735,-1.82857,13.52837,17.10337,4.50933,1.09771,777.10529
38.56913,-2.29030,-0.10577,192.44270,38.72422,-1.60070,-2.87040,99.87515
24.51752,4.61092,-2.68890,1233.06067,28.38057,2.65849,-0.00583,203.55710
27.76207,-1.54478,2.12381,68.02106,19.87963,-3.78296,-1.03988,437.04175
58.82570,2.46803,0.63404,349.54105,10.36748,4.97899,0.36789,753.37311
14.67786,-1.93817,2.23139,52.03288,31.34049,-4.55734,-0.48850,1494.00220
37.61318,2.35903,2.43258,200.76324,42.92548,2.84645,-0.65968,370.97250
45.39542,-3.27330,0.71383,600.04022,37.04874,-3.45284,-2.66941,585.77350
7.37202,5.35892,-1.04014,783.27679,6.61967,0.47607,-0.41463,7.38410
36.60789,2.06058,-0.22277,146.02722,20.57302,-0.00398,-2.23043,20.57318
45.41410,0.11171,0.48603,45.69773,33.24592,-0.00235,-2.62274,33.24601
15.89063,-0.10501,1.37654,15.97833,23.58089,1.70481,-1.57723,66.99487
37.27825,2.84008,2.74445,320.13800,39.34308,2.28886,-0.34176,196.02832
19.65282,1.09387,-2.62865,32.63086,35.88980,-0.88363,0.77399,50.83712
42.06322,1.34949,-0.22009,86.54179,14.36186,3.60183,-2.38001,263.48709
33.03125,2.32357,-0.23367,170.27580,30.06365,3.76404,2.61595,648.55487
29.87722,-0.42941,-0.58585,32.67444,29.38796,1.17653,2.72000,52.18493
20.97185,-1.09487,-2.36227,34.84867,24.19971,1.31942,0.98697,48.50269
12.99679,3.63786,2.18998,247.17821,11.01029,-0.12503,-1.58442,11.09646
53.08496,-3.46222,0.93583,847.20819,30.94614,-3.12381,-2.56189,352.42731
29.97052,-0.48245,-0.97647,33.52660,32.50347,-1.82307,2.43862,103.23653
41.12330,-1.30852,-2.96151,81.64860,35.02387,-1.64030,0.38839,93.70012
35.65525,-2.02277,1.59213,137.12224,45.47888,-2.35058,-1.68889,240.74236
7.52266,-0.95075,-2.05657,11.18656,18.67757,2.89035,-0.47421,168.61412
25.12097,3.04694,0.90321,265.00665,22.11465,5.35973,-1.52776,2351.57422
32.51204,-0.89508,1.01768,46.42901,29.63443,-0.77753,-2.36177,39.05272
20.41148,-0.53199,-1.85857,23.36862,12.55760,2.69047,-0.17822,92.96674
35.87199,-3.30205,0.81072,487.95166,25.72816,-1.68954,-2.30684,72.05920
27.84965,0.05223,1.63159,27.88764,22.21290,-2.16902,-1.53589,98.44754
27.20418,-0.60801,0.92646,32.38946,17.43942,1.86409,-2.03501,57.59430
37.36120,1.14719,0.02287,64.76311,39.21962,0.18448,2.29803,39.88892
26.24300,-1.99270,-2.02891,98.03886,39.89178,-3.29923,0.76644,541.10651
21.10935,-0.45766,2.91278,23.35887,34.76037,1.40467,-0.45027,75.07616
34.52271,1.32500,1.08504,69.52840,42.09803,2.00330,-2.02183,158.88647
12.07360,-0.25674,-2.01453,12.47371,24.02928,-3.33352,1.54646,337.28012
29.43460,-3.72504,-0.37082,610.72162,32.48587,-4.39486,2.57660,1316.42041
44.75010,3.33211,0.23445,627.23859,36.55512,2.96883,-2.44560,356.78738
26.33347,0.34756,-0.91532,27.94003,47.68186,-0.67729,2.47032,59.04262
33.22541,-3.48948,2.48332,544.88483,38.49669,-2.50087,-0.81955,236.27542
27.01133,-0.72838,-0.53590,34.49913,27.34150,1.19528,2.80405,49.31167
32.30443,1.40499,-0.42897,69.79133,13.04941,-1.20416,2.10299,23.71007
41.54346,-2.31938,1.66123,213.27731,19.84168,-0.08234,1.99146,19.90898
53.78081,-0.81212,2.55615,72.51272,24.36438,0.10588,-0.28588,24.50107
59.65904,0.26962,-0.16270,61.84074,26.19162,-0.18439,2.91917,26.63811
16.56590,-2.87261,2.71397,146.93698,24.30679,-0.10398,1.03591,24.43831
23.46709,-3.91733,1.40513,590.03430,50.30979,-2.77239,-1.71793,403.97018
17.84708,0.83832,2.50929,24.49445,23.99516,3.49790,0.00054,396.83661
5.87291,-5.14009,-1.74182,501.36075,7.25951,-0.10583,-0.84350,7.30020
37.77566,1.77592,1.54539,114.74389,38.21931,1.08375,-1.67205,62.94859
43.24408,2.44790,-0.46564,251.90808,35.59832,4.07753,0.71981,1050.44263
38.88314,-3.00685,-1.30726,394.13931,42.66791,-3.07361,1.84924,462.22372
26.61637,1.35524,3.12180,55.03716,58.18121,1.89852,0.43028,198.56740
45.32099,3.65300,-0.52227,875.06018,28.50397,2.69690,2.65510,212.36990
23.51472,-2.54238,2.63747,150.35977,28.79954,-0.56140,-0.40358,33.45829
34.96224,0.34297,-2.38805,37.03872,32.62841,1.52385,0.78879,78.43456
7.20328,-1.69288,0.87612,20.23803,22.64116,1.97624,2.25191,83.25338
27.36974,2.87390,-2.28994,243.07674,23.94904,0.88822,0.65252,34.03387
58.25606,-2.28357,2.24247,288.76212,26.97295,-2.44832,-0.87776,157.18996
29.23598,0.92618,2.47242,42.69788,54.79692,0.71281,-0.50836,69.31761
23.26586,1.65175,2.55339,62.90847,27.87565,-0.40759,-0.75575,30.22334
34.91112,-3.10060,-2.11261,388.49551,25.99417,-4.79639,0.21551,1573.69495
49.95893,2.17451,-2.35133,222.60471,33.57894,2.46950,-0.00868,199.81354
45.16109,-1.39298,0.35802,96.53556,24.36170,-2.83682,-2.03011,208.53630
34.92510,3.01543,-0.27115,357.05484,41.43594,2.41746,2.77645,234.24773
6.20010,-5.15518,-1.48632,537.33917,16.83542,-1.95823,-2.80553,60.84231
35.99030,0.34856,-3.13428,38.19887,36.29876,0.34369,0.15323,38.46375
41.41229,-1.92453,-1.58951,144.89949,12.09035,-4.28446,2.03595,438.74292
27.05046,-1.90260,3.07220,92.68181,38.65147,-0.51918,0.18570,43.97884
36.49938,-0.07751,1.51242,36.60907,36.36768,0.63500,-1.56887,43.94954
36.33900,0.12714,-1.17219,36.63309,33.36239,1.24712,1.84992,62.84880
8.90231,-0.89744,1.20281,12.73441,4.69438,-5.42648,2.86075,533.64026
40.85709,-0.42189,0.58554,44.54749,36.84382,-0.95453,-2.39473,54.94221
21.16846,1.76178,1.46368,63.44777,5.56217,-2.22943,-2.75264,26.14820
31.02828,0.17203,-2.38128,31.48857,34.55059,-1.15492,0.89714,60.27097
39.89167,4.29631,-3.00934,1464.86462,42.91824,3.28604,0.08454,574.54962
17.33737,1.62906,-1.81574,45.90252,1.88141,-3.49046,-1.70308,30.88462
32.27290,1.21391,0.41395,59.11824,8.40868,-1.91867,2.14246,29.25661
38.92231,3.44125,3.03474,608.31372,39.59138,4.00593,0.29766,1087.59473
31.54688,-2.01595,-0.80542,120.52570,42.17616,-1.19970,2.16168,76.34711
32.15635,0.47268,0.09883,35.81600,37.02922,1.73720,-2.32063,108.44797
35.05335,-2.06760,2.61551,140.77911,81.59798,-1.26133,1.32379,155.58182
46.50967,-2.79439,0.56524,381.70163,31.45436,-2.47675,-2.42359,188.51358
37.66205,3.25006,0.15715,486.41739,38.65366,3.79816,-2.87293,862.77563
38.67125,0.81148,-2.84770,52.11806,43.66907,0.43535,-0.40764,47.87310
37.92160,3.20645,-0.21367,468.93365,41.92932,2.94632,2.99479,400.18066
38.50678,1.84894,-0.85314,125.34877,40.87424,1.76184,2.20730,122.51846
41.55477,0.69905,-3.05419,52.12848,34.96375,0.16132,0.09711,35.41971
11.92614,0.36399,1.97494,12.72495,21.48017,3.53886,-2.47375,370.06747
20.00699,4.19750,2.05764,665.58417,8.89067,0.57137,-2.84563,10.38180
34.07155,-0.41505,-1.58756,37.04864,14.41747,-2.88191,2.48244,129.06784
18.49962,1.54138,-0.32486,45.18656,22.58612,-0.92572,1.32566,32.97496
18.87025,-2.23226,-3.05664,88.95641,14.98671,0.79974,-0.83052,20.04028
46.63034,1.10140,0.38055,77.89076,41.57513,1.09418,-2.71518,69.04680
13.28042,-2.73797,1.71184,103.05827,23.94866,-5.74624,-0.28887,3748.13770
36.55410,3.58865,-2.51529,661.86115,36.65741,4.51900,0.46334,1681.74414
12.99490,-1.09032,-2.47170,21.51520,13.91230,2.36943,0.05595,75.02128
19.10269,-1.14172,2.95857,32.96569,31.87200,0.89913,0.11679,45.64677
41.36049,1.43619,-1.97581,91.87145,37.49364,0.99730,1.32835,57.73711
34.18007,-1.84988,1.30039,111.36391,35.40059,-0.75764,-1.89186,46.05624
68.10252,2.24422,-0.33395,324.81848,39.57896,2.85648,2.21474,345.47864
22.95585,-0.23810,1.98216,23.60963,54.77081,0.71048,-1.09308,69.18589
26.87487,2.88807,-1.42346,242.06622,28.32113,4.73490,1.95925,1612.33704
12.99286,1.99344,-1.57542,48.57375,21.83558,-1.02761,1.67198,34.41549
41.09054,1.71520,-1.37816,117.88254,39.77003,1.96498,1.72310,144.66162
57.52648,-2.31426,2.56767,293.85263,33.78379,-1.67717,-1.63548,93.53548
29.11076,-3.37301,-0.60191,425.02600,11.65269,-0.54564,2.78774,13.43077
29.53363,1.31558,2.84143,58.99661,34.73686,-0.08434,-0.04606,34.86048
33.31381,1.25863,-1.59397,63.37333,30.52792,0.08196,1.66405,30.63050
18.19275,1.88306,-1.37596,61.17960,16.85910,-1.17195,1.42218,29.82418
46.17134,3.40188,2.47174,693.81396,11.71682,0.95721,-1.34406,17.50716
16.66777,3.75391,-1.72225,355.95074,20.40023,0.86013,0.75913,28.42345
28.94143,-2.26100,1.42529,140.32133,60.94621,-3.95114,1.02415,1585.01672
33.08487,2.19258,-0.45415,150.03917,34.84723,1.08586,2.66716,57.49098
28.76571,1.63392,1.66580,76.50395,29.21018,-0.08146,-1.31124,29.30716
33.44324,1.57165,-1.55636,83.98098,42.58292,0.93709,1.72140,62.68855
36.91936,-1.92265,2.93024,128.94629,36.33185,-0.88869,-0.31415,51.64820
34.92163,-0.86934,1.30857,48.97014,25.13063,0.94035,-0.64150,37.08482
